source,destination,time,students
"Malaysia","Niue",2021,..
"Malaysia","Norfolk Island",2017,..
"Malaysia","Norfolk Island",2018,..
"Malaysia","Norfolk Island",2019,..
"Malaysia","Norfolk Island",2020,..
"Malaysia","Norfolk Island",2021,..
"Malaysia","North Macedonia",2017,..
"Malaysia","North Macedonia",2018,..
"Malaysia","North Macedonia",2019,..
"Malaysia","North Macedonia",2020,..
"Malaysia","North Macedonia",2021,..
"Malaysia","Northern Mariana Islands",2017,..
"Malaysia","Northern Mariana Islands",2018,..
"Malaysia","Northern Mariana Islands",2019,..
"Malaysia","Northern Mariana Islands",2020,..
"Malaysia","Northern Mariana Islands",2021,..
"Malaysia","Norway",2017,22
"Malaysia","Norway",2018,33
"Malaysia","Norway",2019,22
"Malaysia","Norway",2020,20
"Malaysia","Norway",2021,25
"Malaysia","Oman",2017,2
"Malaysia","Oman",2018,2
"Malaysia","Oman",2019,2
"Malaysia","Oman",2020,2
"Malaysia","Oman",2021,1
"Malaysia","Pakistan",2017,..
"Malaysia","Pakistan",2018,..
"Malaysia","Pakistan",2019,..
"Malaysia","Pakistan",2020,..
"Malaysia","Pakistan",2021,..
"Malaysia","Palau",2017,..
"Malaysia","Palau",2018,..
"Malaysia","Palau",2019,..
"Malaysia","Palau",2020,..
"Malaysia","Palau",2021,..
"Malaysia","Palestine",2017,..
"Malaysia","Palestine",2018,..
"Malaysia","Palestine",2019,..
"Malaysia","Palestine",2020,..
"Malaysia","Palestine",2021,..
"Malaysia","Panama",2017,..
"Malaysia","Panama",2018,..
"Malaysia","Panama",2019,..
"Malaysia","Panama",2020,..
"Malaysia","Panama",2021,..
"Malaysia","Papua New Guinea",2017,..
"Malaysia","Papua New Guinea",2018,..
"Malaysia","Papua New Guinea",2019,..
"Malaysia","Papua New Guinea",2020,..
"Malaysia","Papua New Guinea",2021,..
"Malaysia","Paraguay",2017,..
"Malaysia","Paraguay",2018,..
"Malaysia","Paraguay",2019,..
"Malaysia","Paraguay",2020,..
"Malaysia","Paraguay",2021,..
"Malaysia","Peru",2017,..
"Malaysia","Peru",2018,..
"Malaysia","Peru",2019,..
"Malaysia","Peru",2020,..
"Malaysia","Peru",2021,..
"Malaysia","Philippines",2017,..
"Malaysia","Philippines",2018,..
"Malaysia","Philippines",2019,..
"Malaysia","Philippines",2020,..
"Malaysia","Philippines",2021,..
"Malaysia","Pitcairn",2017,..
"Malaysia","Pitcairn",2018,..
"Malaysia","Pitcairn",2019,..
"Malaysia","Pitcairn",2020,..
"Malaysia","Pitcairn",2021,..
"Malaysia","Poland",2017,185
"Malaysia","Poland",2018,164
"Malaysia","Poland",2019,133
"Malaysia","Poland",2020,163
"Malaysia","Poland",2021,145
"Malaysia","Portugal",2017,7
"Malaysia","Portugal",2018,8
"Malaysia","Portugal",2019,8
"Malaysia","Portugal",2020,7
"Malaysia","Portugal",2021,7
"Malaysia","Puerto Rico",2017,..
"Malaysia","Puerto Rico",2018,..
"Malaysia","Puerto Rico",2019,..
"Malaysia","Puerto Rico",2020,..
"Malaysia","Puerto Rico",2021,..
"Malaysia","Qatar",2017,9
"Malaysia","Qatar",2018,8
"Malaysia","Qatar",2019,16
"Malaysia","Qatar",2020,21
"Malaysia","Qatar",2021,15
"Malaysia","South Korea",2017,740
"Malaysia","South Korea",2018,763
"Malaysia","South Korea",2019,767
"Malaysia","South Korea",2020,702
"Malaysia","South Korea",2021,632
"Malaysia","Republic of Moldova",2017,..
"Malaysia","Republic of Moldova",2018,..
"Malaysia","Republic of Moldova",2019,1
"Malaysia","Republic of Moldova",2020,..
"Malaysia","Republic of Moldova",2021,1
"Malaysia","Réunion",2017,..
"Malaysia","Réunion",2018,..
"Malaysia","Réunion",2019,..
"Malaysia","Réunion",2020,..
"Malaysia","Réunion",2021,..
"Malaysia","Romania",2017,7
"Malaysia","Romania",2018,5
"Malaysia","Romania",2019,1
"Malaysia","Romania",2020,2
"Malaysia","Romania",2021,2
"Malaysia","Russia",2017,1838
"Malaysia","Russia",2018,1506
"Malaysia","Russia",2019,1194
"Malaysia","Russia",2020,889
"Malaysia","Russia",2021,816
"Malaysia","Rwanda",2017,..
"Malaysia","Rwanda",2018,..
"Malaysia","Rwanda",2019,..
"Malaysia","Rwanda",2020,..
"Malaysia","Rwanda",2021,..
"Malaysia","Saint Helena",2017,..
"Malaysia","Saint Helena",2018,..
"Malaysia","Saint Helena",2019,..
"Malaysia","Saint Helena",2020,..
"Malaysia","Saint Helena",2021,..
"Malaysia","Saint Kitts and Nevis",2017,..
"Malaysia","Saint Kitts and Nevis",2018,..
"Malaysia","Saint Kitts and Nevis",2019,..
"Malaysia","Saint Kitts and Nevis",2020,..
"Malaysia","Saint Kitts and Nevis",2021,..
"Malaysia","Saint Lucia",2017,..
"Malaysia","Saint Lucia",2018,..
"Malaysia","Saint Lucia",2019,..
"Malaysia","Saint Lucia",2020,..
"Malaysia","Saint Lucia",2021,..
"Malaysia","Saint Pierre and Miquelon",2017,..
"Malaysia","Saint Pierre and Miquelon",2018,..
"Malaysia","Saint Pierre and Miquelon",2019,..
"Malaysia","Saint Pierre and Miquelon",2020,..
"Malaysia","Saint Pierre and Miquelon",2021,..
"Malaysia","Saint Vincent and the Grenadines",2017,..
"Malaysia","Saint Vincent and the Grenadines",2018,..
"Malaysia","Saint Vincent and the Grenadines",2019,..
"Malaysia","Saint Vincent and the Grenadines",2020,..
"Malaysia","Saint Vincent and the Grenadines",2021,..
"Malaysia","Saint Barthélemy",2017,..
"Malaysia","Saint Barthélemy",2018,..
"Malaysia","Saint Barthélemy",2019,..
"Malaysia","Saint Barthélemy",2020,..
"Malaysia","Saint Barthélemy",2021,..
"Malaysia","Saint-Martin (French part)",2017,..
"Malaysia","Saint-Martin (French part)",2018,..
"Malaysia","Saint-Martin (French part)",2019,..
"Malaysia","Saint-Martin (French part)",2020,..
"Malaysia","Saint-Martin (French part)",2021,..
"Malaysia","Samoa",2017,..
"Malaysia","Samoa",2018,..
"Malaysia","Samoa",2019,..
"Malaysia","Samoa",2020,..
"Malaysia","Samoa",2021,..
"Malaysia","San Marino",2017,..
"Malaysia","San Marino",2018,..
"Malaysia","San Marino",2019,..
"Malaysia","San Marino",2020,..
"Malaysia","San Marino",2021,..
"Malaysia","Sao Tome and Principe",2017,..
"Malaysia","Sao Tome and Principe",2018,..
"Malaysia","Sao Tome and Principe",2019,..
"Malaysia","Sao Tome and Principe",2020,..
"Malaysia","Sao Tome and Principe",2021,..
"Malaysia","Saudi Arabia",2017,675
"Malaysia","Saudi Arabia",2018,644
"Malaysia","Saudi Arabia",2019,386
"Malaysia","Saudi Arabia",2020,350
"Malaysia","Saudi Arabia",2021,363
"Malaysia","Senegal",2017,..
"Malaysia","Senegal",2018,..
"Malaysia","Senegal",2019,..
"Malaysia","Senegal",2020,..
"Malaysia","Senegal",2021,..
"Malaysia","Serbia",2017,..
"Malaysia","Serbia",2018,..
"Malaysia","Serbia",2019,..
"Malaysia","Serbia",2020,..
"Malaysia","Serbia",2021,..
"Malaysia","Seychelles",2017,..
"Malaysia","Seychelles",2018,..
"Malaysia","Seychelles",2019,..
"Malaysia","Seychelles",2020,..
"Malaysia","Seychelles",2021,..
"Malaysia","Sierra Leone",2017,..
"Malaysia","Sierra Leone",2018,..
"Malaysia","Sierra Leone",2019,..
"Malaysia","Sierra Leone",2020,..
"Malaysia","Sierra Leone",2021,..
"Malaysia","Singapore",2017,..
"Malaysia","Singapore",2018,..
"Malaysia","Singapore",2019,..
"Malaysia","Singapore",2020,..
"Malaysia","Singapore",2021,..
"Malaysia","Sint Maarten (Dutch part)",2017,..
"Malaysia","Sint Maarten (Dutch part)",2018,..
"Malaysia","Sint Maarten (Dutch part)",2019,..
"Malaysia","Sint Maarten (Dutch part)",2020,..
"Malaysia","Sint Maarten (Dutch part)",2021,..
"Malaysia","Slovakia",2017,..
"Malaysia","Slovakia",2018,21
"Malaysia","Slovakia",2019,2
"Malaysia","Slovakia",2020,2
"Malaysia","Slovakia",2021,2
"Malaysia","Slovenia",2017,..
"Malaysia","Slovenia",2018,1
"Malaysia","Slovenia",2019,1
"Malaysia","Slovenia",2020,1
"Malaysia","Slovenia",2021,..
"Malaysia","Solomon Islands",2017,..
"Malaysia","Solomon Islands",2018,..
"Malaysia","Solomon Islands",2019,..
"Malaysia","Solomon Islands",2020,..
"Malaysia","Solomon Islands",2021,..
"Malaysia","Somalia",2017,..
"Malaysia","Somalia",2018,..
"Malaysia","Somalia",2019,..
"Malaysia","Somalia",2020,..
"Malaysia","Somalia",2021,..
"Malaysia","South Africa",2017,10
"Malaysia","South Africa",2018,10
"Malaysia","South Africa",2019,3
"Malaysia","South Africa",2020,2
"Malaysia","South Africa",2021,4
"Malaysia","South Sudan",2017,..
"Malaysia","South Sudan",2018,..
"Malaysia","South Sudan",2019,..
"Malaysia","South Sudan",2020,..
"Malaysia","South Sudan",2021,..
"Malaysia","Spain",2017,54
"Malaysia","Spain",2018,52
"Malaysia","Spain",2019,51
"Malaysia","Spain",2020,45
"Malaysia","Spain",2021,57
"Malaysia","Sri Lanka",2017,5
"Malaysia","Sri Lanka",2018,5
"Malaysia","Sri Lanka",2019,4
"Malaysia","Sri Lanka",2020,5
"Malaysia","Sri Lanka",2021,..
"Malaysia","Sudan",2017,..
"Malaysia","Sudan",2018,..
"Malaysia","Sudan",2019,..
"Malaysia","Sudan",2020,..
"Malaysia","Sudan",2021,..
"Malaysia","Sudan (pre-secession)",2017,..
"Malaysia","Sudan (pre-secession)",2018,..
"Malaysia","Sudan (pre-secession)",2019,..
"Malaysia","Sudan (pre-secession)",2020,..
"Malaysia","Sudan (pre-secession)",2021,..
"Malaysia","Suriname",2017,..
"Malaysia","Suriname",2018,..
"Malaysia","Suriname",2019,..
"Malaysia","Suriname",2020,..
"Malaysia","Suriname",2021,..
"Malaysia","Svalbard and Jan Mayen Islands",2017,..
"Malaysia","Svalbard and Jan Mayen Islands",2018,..
"Malaysia","Svalbard and Jan Mayen Islands",2019,..
"Malaysia","Svalbard and Jan Mayen Islands",2020,..
"Malaysia","Svalbard and Jan Mayen Islands",2021,..
"Malaysia","Sweden",2017,38
"Malaysia","Sweden",2018,33
"Malaysia","Sweden",2019,31.96758
"Malaysia","Sweden",2020,30.97545
"Malaysia","Sweden",2021,29.04797
"Malaysia","Switzerland",2017,46
"Malaysia","Switzerland",2018,54
"Malaysia","Switzerland",2019,62
"Malaysia","Switzerland",2020,61
"Malaysia","Switzerland",2021,61
"Malaysia","Syrian Arab Republic",2017,..
"Malaysia","Syrian Arab Republic",2018,..
"Malaysia","Syrian Arab Republic",2019,..
"Malaysia","Syrian Arab Republic",2020,..
"Malaysia","Syrian Arab Republic",2021,..
"Malaysia","Tajikistan",2017,..
"Malaysia","Tajikistan",2018,..
"Malaysia","Tajikistan",2019,..
"Malaysia","Tajikistan",2020,..
"Malaysia","Tajikistan",2021,..
"Malaysia","Thailand",2017,..
"Malaysia","Thailand",2018,..
"Malaysia","Thailand",2019,..
"Malaysia","Thailand",2020,245
"Malaysia","Thailand",2021,..
"Malaysia","Timor-Leste",2017,..
"Malaysia","Timor-Leste",2018,..
"Malaysia","Timor-Leste",2019,..
"Malaysia","Timor-Leste",2020,..
"Malaysia","Timor-Leste",2021,..
"Malaysia","Togo",2017,..
"Malaysia","Togo",2018,..
"Malaysia","Togo",2019,..
"Malaysia","Togo",2020,..
"Malaysia","Togo",2021,..
"Malaysia","Tokelau",2017,..
"Malaysia","Tokelau",2018,..
"Malaysia","Tokelau",2019,..
"Malaysia","Tokelau",2020,..
"Malaysia","Tokelau",2021,..
"Malaysia","Tonga",2017,..
"Malaysia","Tonga",2018,..
"Malaysia","Tonga",2019,..
"Malaysia","Tonga",2020,..
"Malaysia","Tonga",2021,..
"Malaysia","Trinidad and Tobago",2017,..
"Malaysia","Trinidad and Tobago",2018,..
"Malaysia","Trinidad and Tobago",2019,..
"Malaysia","Trinidad and Tobago",2020,..
"Malaysia","Trinidad and Tobago",2021,..
"Malaysia","Tunisia",2017,11
"Malaysia","Tunisia",2018,15
"Malaysia","Tunisia",2019,..
"Malaysia","Tunisia",2020,22
"Malaysia","Tunisia",2021,..
"Malaysia","Türkiye",2017,182
"Malaysia","Türkiye",2018,215
"Malaysia","Türkiye",2019,216
"Malaysia","Türkiye",2020,241
"Malaysia","Türkiye",2021,282
"Malaysia","Turkmenistan",2017,..
"Malaysia","Turkmenistan",2018,..
"Malaysia","Turkmenistan",2019,..
"Malaysia","Turkmenistan",2020,..
"Malaysia","Turkmenistan",2021,..
"Malaysia","Turks and Caicos Islands",2017,..
"Malaysia","Turks and Caicos Islands",2018,..
"Malaysia","Turks and Caicos Islands",2019,..
"Malaysia","Turks and Caicos Islands",2020,..
"Malaysia","Turks and Caicos Islands",2021,..
"Malaysia","Tuvalu",2017,..
"Malaysia","Tuvalu",2018,..
"Malaysia","Tuvalu",2019,..
"Malaysia","Tuvalu",2020,..
"Malaysia","Tuvalu",2021,..
"Malaysia","Uganda",2017,..
"Malaysia","Uganda",2018,..
"Malaysia","Uganda",2019,..
"Malaysia","Uganda",2020,..
"Malaysia","Uganda",2021,..
"Malaysia","Ukraine",2017,1
"Malaysia","Ukraine",2018,..
"Malaysia","Ukraine",2019,1
"Malaysia","Ukraine",2020,1
"Malaysia","Ukraine",2021,1
"Malaysia","United Arab Emirates",2017,..
"Malaysia","United Arab Emirates",2018,..
"Malaysia","United Arab Emirates",2019,..
"Malaysia","United Arab Emirates",2020,..
"Malaysia","United Arab Emirates",2021,..
"Malaysia","United Kingdom",2017,16350
"Malaysia","United Kingdom",2018,14950
"Malaysia","United Kingdom",2019,14094
"Malaysia","United Kingdom",2020,13470
"Malaysia","United Kingdom",2021,11485
"Malaysia","United Republic of Tanzania",2017,..
"Malaysia","United Republic of Tanzania",2018,..
"Malaysia","United Republic of Tanzania",2019,..
"Malaysia","United Republic of Tanzania",2020,..
"Malaysia","United Republic of Tanzania",2021,..
"Malaysia","United States of America",2017,8469.01983
"Malaysia","United States of America",2018,8619.42333
"Malaysia","United States of America",2019,..
"Malaysia","United States of America",2020,6709.7924
"Malaysia","United States of America",2021,4923.92306
"Malaysia","United States Virgin Islands",2017,..
"Malaysia","United States Virgin Islands",2018,..
"Malaysia","United States Virgin Islands",2019,..
"Malaysia","United States Virgin Islands",2020,..
"Malaysia","United States Virgin Islands",2021,..
"Malaysia","Uruguay",2017,..
"Malaysia","Uruguay",2018,..
"Malaysia","Uruguay",2019,..
"Malaysia","Uruguay",2020,..
"Malaysia","Uruguay",2021,..
"Malaysia","Uzbekistan",2017,..
"Malaysia","Uzbekistan",2018,..
"Malaysia","Uzbekistan",2019,..
"Malaysia","Uzbekistan",2020,..
"Malaysia","Uzbekistan",2021,1
"Malaysia","Vanuatu",2017,..
"Malaysia","Vanuatu",2018,..
"Malaysia","Vanuatu",2019,..
"Malaysia","Vanuatu",2020,..
"Malaysia","Vanuatu",2021,..
"Malaysia","Venezuela (Bolivarian Republic of)",2017,..
"Malaysia","Venezuela (Bolivarian Republic of)",2018,..
"Malaysia","Venezuela (Bolivarian Republic of)",2019,..
"Malaysia","Venezuela (Bolivarian Republic of)",2020,..
"Malaysia","Venezuela (Bolivarian Republic of)",2021,..
"Malaysia","Viet Nam",2017,..
"Malaysia","Viet Nam",2018,..
"Malaysia","Viet Nam",2019,1
"Malaysia","Viet Nam",2020,7
"Malaysia","Viet Nam",2021,13
"Malaysia","Wallis and Futuna Islands",2017,..
"Malaysia","Wallis and Futuna Islands",2018,..
"Malaysia","Wallis and Futuna Islands",2019,..
"Malaysia","Wallis and Futuna Islands",2020,..
"Malaysia","Wallis and Futuna Islands",2021,..
"Malaysia","Western Sahara",2017,..
"Malaysia","Western Sahara",2018,..
"Malaysia","Western Sahara",2019,..
"Malaysia","Western Sahara",2020,..
"Malaysia","Western Sahara",2021,..
"Malaysia","Yemen",2017,..
"Malaysia","Yemen",2018,..
"Malaysia","Yemen",2019,..
"Malaysia","Yemen",2020,..
"Malaysia","Yemen",2021,..
"Malaysia","Zambia",2017,..
"Malaysia","Zambia",2018,..
"Malaysia","Zambia",2019,..
"Malaysia","Zambia",2020,..
"Malaysia","Zambia",2021,..
"Malaysia","Zimbabwe",2017,..
"Malaysia","Zimbabwe",2018,..
"Malaysia","Zimbabwe",2019,..
"Malaysia","Zimbabwe",2020,..
"Malaysia","Zimbabwe",2021,..
"Italy","Afghanistan",2017,..
"Italy","Afghanistan",2018,..
"Italy","Afghanistan",2019,..
"Italy","Afghanistan",2020,..
"Italy","Afghanistan",2021,..
"Italy","Åland Islands",2017,..
"Italy","Åland Islands",2018,..
"Italy","Åland Islands",2019,..
"Italy","Åland Islands",2020,..
"Italy","Åland Islands",2021,..
"Italy","Albania",2017,..
"Italy","Albania",2018,482
"Italy","Albania",2019,705
"Italy","Albania",2020,752
"Italy","Albania",2021,802
"Italy","Algeria",2017,..
"Italy","Algeria",2018,..
"Italy","Algeria",2019,..
"Italy","Algeria",2020,..
"Italy","Algeria",2021,..
"Italy","American Samoa",2017,..
"Italy","American Samoa",2018,..
"Italy","American Samoa",2019,..
"Italy","American Samoa",2020,..
"Italy","American Samoa",2021,..
"Italy","Andorra",2017,1
"Italy","Andorra",2018,2
"Italy","Andorra",2019,2
"Italy","Andorra",2020,2
"Italy","Andorra",2021,..
"Italy","Angola",2017,..
"Italy","Angola",2018,..
"Italy","Angola",2019,..
"Italy","Angola",2020,..
"Italy","Angola",2021,..
"Italy","Anguilla",2017,..
"Italy","Anguilla",2018,..
"Italy","Anguilla",2019,..
"Italy","Anguilla",2020,..
"Italy","Anguilla",2021,..
"Italy","Antigua and Barbuda",2017,..
"Italy","Antigua and Barbuda",2018,..
"Italy","Antigua and Barbuda",2019,..
"Italy","Antigua and Barbuda",2020,..
"Italy","Antigua and Barbuda",2021,..
"Italy","Argentina",2017,689
"Italy","Argentina",2018,753
"Italy","Argentina",2019,777
"Italy","Argentina",2020,733
"Italy","Argentina",2021,738
"Italy","Armenia",2017,3
"Italy","Armenia",2018,1
"Italy","Armenia",2019,1
"Italy","Armenia",2020,1
"Italy","Armenia",2021,..
"Italy","Aruba",2017,..
"Italy","Aruba",2018,..
"Italy","Aruba",2019,..
"Italy","Aruba",2020,..
"Italy","Aruba",2021,..
"Italy","Australia",2017,2052
"Italy","Australia",2018,1980
"Italy","Australia",2019,2047
"Italy","Australia",2020,1904
"Italy","Australia",2021,1694
"Italy","Austria",2017,8741.14876
"Italy","Austria",2018,8809.33424
"Italy","Austria",2019,8983.67418
"Italy","Austria",2020,9184.70507
"Italy","Austria",2021,9574.08508
"Italy","Azerbaijan",2017,3
"Italy","Azerbaijan",2018,2
"Italy","Azerbaijan",2019,1
"Italy","Azerbaijan",2020,1
"Italy","Azerbaijan",2021,..
"Italy","Bahamas",2017,..
"Italy","Bahamas",2018,..
"Italy","Bahamas",2019,..
"Italy","Bahamas",2020,..
"Italy","Bahamas",2021,..
"Italy","Bahrain",2017,..
"Italy","Bahrain",2018,1
"Italy","Bahrain",2019,2
"Italy","Bahrain",2020,3
"Italy","Bahrain",2021,3
"Italy","Bangladesh",2017,..
"Italy","Bangladesh",2018,..
"Italy","Bangladesh",2019,..
"Italy","Bangladesh",2020,..
"Italy","Bangladesh",2021,..
"Italy","Barbados",2017,..
"Italy","Barbados",2018,..
"Italy","Barbados",2019,..
"Italy","Barbados",2020,..
"Italy","Barbados",2021,..
"Italy","Belarus",2017,3
"Italy","Belarus",2018,1
"Italy","Belarus",2019,1
"Italy","Belarus",2020,2
"Italy","Belarus",2021,5
"Italy","Belgium",2017,1082
"Italy","Belgium",2018,773
"Italy","Belgium",2019,891
"Italy","Belgium",2020,1210
"Italy","Belgium",2021,1265
"Italy","Belize",2017,..
"Italy","Belize",2018,..
"Italy","Belize",2019,..
"Italy","Belize",2020,..
"Italy","Belize",2021,..
"Italy","Benin",2017,..
"Italy","Benin",2018,..
"Italy","Benin",2019,..
"Italy","Benin",2020,..
"Italy","Benin",2021,1
"Italy","Bermuda",2017,..
"Italy","Bermuda",2018,..
"Italy","Bermuda",2019,..
"Italy","Bermuda",2020,..
"Italy","Bermuda",2021,..
"Italy","Bhutan",2017,..
"Italy","Bhutan",2018,..
"Italy","Bhutan",2019,..
"Italy","Bhutan",2020,..
"Italy","Bhutan",2021,..
"Italy","Bolivia (Plurinational State of)",2017,..
"Italy","Bolivia (Plurinational State of)",2018,..
"Italy","Bolivia (Plurinational State of)",2019,..
"Italy","Bolivia (Plurinational State of)",2020,..
"Italy","Bolivia (Plurinational State of)",2021,..
"Italy","Bosnia and Herzegovina",2017,5
"Italy","Bosnia and Herzegovina",2018,3
"Italy","Bosnia and Herzegovina",2019,8
"Italy","Bosnia and Herzegovina",2020,6
"Italy","Bosnia and Herzegovina",2021,8
"Italy","Botswana",2017,..
"Italy","Botswana",2018,..
"Italy","Botswana",2019,..
"Italy","Botswana",2020,1
"Italy","Botswana",2021,..
"Italy","Brazil",2017,425
"Italy","Brazil",2018,392
"Italy","Brazil",2019,405
"Italy","Brazil",2020,400
"Italy","Brazil",2021,366
"Italy","British Virgin Islands",2017,..
"Italy","British Virgin Islands",2018,..
"Italy","British Virgin Islands",2019,..
"Italy","British Virgin Islands",2020,..
"Italy","British Virgin Islands",2021,..
"Italy","Brunei Darussalam",2017,..
"Italy","Brunei Darussalam",2018,..
"Italy","Brunei Darussalam",2019,..
"Italy","Brunei Darussalam",2020,..
"Italy","Brunei Darussalam",2021,..
"Italy","Bulgaria",2017,373
"Italy","Bulgaria",2018,499
"Italy","Bulgaria",2019,652
"Italy","Bulgaria",2020,716
"Italy","Bulgaria",2021,765
"Italy","Burkina Faso",2017,..
"Italy","Burkina Faso",2018,..
"Italy","Burkina Faso",2019,..
"Italy","Burkina Faso",2020,..
"Italy","Burkina Faso",2021,..
"Italy","Burundi",2017,..
"Italy","Burundi",2018,..
"Italy","Burundi",2019,..
"Italy","Burundi",2020,..
"Italy","Burundi",2021,..
"Italy","Cambodia",2017,..
"Italy","Cambodia",2018,..
"Italy","Cambodia",2019,..
"Italy","Cambodia",2020,..
"Italy","Cambodia",2021,..
"Italy","Cameroon",2017,..
"Italy","Cameroon",2018,..
"Italy","Cameroon",2019,..
"Italy","Cameroon",2020,..
"Italy","Cameroon",2021,..
"Italy","Canada",2017,717
"Italy","Canada",2018,763.34115
"Italy","Canada",2019,762
"Italy","Canada",2020,744
"Italy","Canada",2021,660
"Italy","Cabo Verde",2017,..
"Italy","Cabo Verde",2018,..
"Italy","Cabo Verde",2019,..
"Italy","Cabo Verde",2020,..
"Italy","Cabo Verde",2021,..
"Italy","Cayman Islands",2017,..
"Italy","Cayman Islands",2018,..
"Italy","Cayman Islands",2019,..
"Italy","Cayman Islands",2020,..
"Italy","Cayman Islands",2021,..
"Italy","Central African Republic",2017,..
"Italy","Central African Republic",2018,..
"Italy","Central African Republic",2019,..
"Italy","Central African Republic",2020,..
"Italy","Central African Republic",2021,..
"Italy","Chad",2017,..
"Italy","Chad",2018,..
"Italy","Chad",2019,..
"Italy","Chad",2020,..
"Italy","Chad",2021,..
"Italy","Channel Islands",2017,..
"Italy","Channel Islands",2018,..
"Italy","Channel Islands",2019,..
"Italy","Channel Islands",2020,..
